time,x,y,z,yaw
1768964292.00198,-6.523936778812514e-16,3.3478150628283076e-32,0.0,-1.2377399166096863e-16
1768964292.0503097,-6.523941155314757e-16,3.3478204798065104e-32,0.0,-1.2377425111240721e-16
1768964292.1002448,-6.523941199385517e-16,3.347820534358773e-32,0.0,-1.237743617267785e-16
1768964292.1501498,-6.523941113778778e-16,3.3478204283944046e-32,0.0,-1.23774083343418e-16
1768964292.2040236,-6.523943668600837e-16,3.3478235906112093e-32,0.0,-1.2377503256511208e-16
1768964292.249414,-6.523947642127664e-16,3.347828508848716e-32,0.0,-1.2377517670688885e-16
1768964292.299369,-6.523949719322954e-16,3.3478310799123623e-32,0.0,-1.237759880828413e-16
1768964292.3493967,-6.523948656281132e-16,3.347829764122772e-32,0.0,-1.2377591715804116e-16
1768964292.3994632,-6.5239524539031e-16,3.3478344646659856e-32,0.0,-1.2377598823059672e-16
1768964292.449508,-6.523955786541672e-16,3.347838589692971e-32,0.0,-1.2377702382881088e-16
1768964292.4994905,-6.523955271882975e-16,3.34783795266607e-32,0.0,-1.2377722696668262e-16
1768964292.5498326,-6.523956651076362e-16,3.34783965978762e-32,0.0,-1.237775044736235e-16
1768964292.5994403,-6.523959893919052e-16,3.3478436737019646e-32,0.0,-1.237777834827287e-16
1768964292.6498318,-6.523960882971372e-16,3.3478448979318427e-32,0.0,-1.2377800867519414e-16
1768964292.699492,-6.523963691111183e-16,3.347848373796765e-32,0.0,-1.237782219445972e-16
1768964292.750778,-6.523963691111183e-16,3.347848373796765e-32,0.0,-1.237782219445972e-16
1768964292.7996275,-6.52396579231068e-16,3.3478509746366413e-32,0.0,-1.2377853846458231e-16
1768964292.849436,-6.523969339677789e-16,3.3478553655176104e-32,0.0,-1.237786795773898e-16
1768964292.8993511,-6.5239724769654e-16,3.347859248831501e-32,0.0,-1.237793999326664e-16
1768964292.949433,-6.523971421333134e-16,3.347857942171214e-32,0.0,-1.2377997916509022e-16
1768964292.9994743,-6.523975597823705e-16,3.3478631118379097e-32,0.0,-1.2378046940360474e-16
1768964293.0493917,-6.523979318004026e-16,3.347867716701375e-32,0.0,-1.2378062366875548e-16
1768964293.0994148,-6.523976919086544e-16,3.347864747306855e-32,0.0,-1.2378059147784216e-16
1768964293.149407,-6.523984546453735e-16,3.347874188510702e-32,0.0,-1.2378087412051108e-16
1768964293.19948,-6.523986815265395e-16,3.347876996881329e-32,0.0,-1.2378171495223173e-16
1768964293.2494588,-6.523988029410209e-16,3.34787849976989e-32,0.0,-1.2378179804424898e-16
1768964293.2994576,-6.523988870665169e-16,3.34787954109891e-32,0.0,-1.2378212746689252e-16
1768964293.3494332,-6.523988466014426e-16,3.3478790402107294e-32,0.0,-1.2378270213430641e-16
1768964293.3995416,-6.523991973576373e-16,3.3478833819706204e-32,0.0,-1.2378300501962823e-16
1768964293.449483,-6.523995933391249e-16,3.3478882835508944e-32,0.0,-1.2378318727508053e-16
1768964293.5000129,-6.523992645349218e-16,3.34788421350408e-32,0.0,-1.2378339215290903e-16
1768964293.5499737,-6.523996391477022e-16,3.347888850587695e-32,0.0,-1.2378367126361548e-16
1768964293.6000428,-6.5240010876959145e-16,3.347894663744688e-32,0.0,-1.2378389440151988e-16
1768964293.6494045,-6.524003796616461e-16,3.3478980169672497e-32,0.0,-1.237845218458107e-16
1768964293.6996462,-6.524002688472942e-16,3.34789664525203e-32,0.0,-1.2378498172040114e-16
1768964293.7494578,-6.524007741143886e-16,3.3479028997042813e-32,0.0,-1.2378494614006347e-16
1768964293.80068,2.7999999926549554e-05,7.83999975639545e-10,0.0,5.5999999839362864e-05
