time,x,y,z,yaw
1768963284.937384,0.25689612399420403,0.028371057579019608,0.0,0.18919479999619093
1768963284.9869344,0.26690917998155084,0.030314889950091573,0.0,0.19429479999598476
1768963285.036793,0.2769121922472714,0.032309763405838875,0.0,0.1993947999957694
1768963285.0870697,0.29688704517069564,0.03645242469894741,0.0,0.20959479999533948
1768963285.1367383,0.3068583662836006,0.038600104785921976,0.0,0.21469479999512872
1768963285.186729,0.3267675010510414,0.043047884536975216,0.0,0.22489479999471845
1768963285.2369382,0.3367047968701045,0.045347868514553594,0.0,0.229994799994521
1768963285.2867963,0.34663023358747946,0.047698502569881875,0.0,0.23509479999432667
1768963285.3368313,0.36644449739213664,0.052551475038536355,0.0,0.24529479999395412
1768963285.3868003,0.37633280911153505,0.055053687226322354,0.0,0.25039479999377134
1768963285.4379811,0.3960705062190087,0.0602092380985155,0.0,0.2605947999934144
1768963285.4871342,0.4059193782306939,0.06286244268733476,0.0,0.26569479999323886
1768963285.5368183,0.41575459087333183,0.06556584180081759,0.0,0.27079479999306644
1768963285.5867372,0.4353830151600927,0.07112294103701122,0.0,0.2809947999927309
1768963285.6367843,0.4451757162700074,0.07397649661988454,0.0,0.2860947999925683
1768963285.6868272,0.4549537369557354,0.07687995765150538,0.0,0.2911947999924062
1768963285.7374895,0.47446472014001795,0.08283629268948464,0.0,0.3013947999920815
1768963285.7867987,0.484197175159,0.08588901177190462,0.0,0.3064947999919277
1768963285.8369424,0.5036147463541931,0.09214315606041351,0.0,0.31669479999162997
1768963285.8867338,0.5132993574804738,0.09534441859656269,0.0,0.3217947999914807
1768963285.936719,0.5326189713160079,0.10189490813152531,0.0,0.33199479999118253
1768963285.98678,0.5422534715231958,0.10524396475247556,0.0,0.3370947999910335
1768963286.0378914,0.551870766319256,0.10864211355708955,0.0,0.3421947999908882
1768963286.086776,0.5710527395508314,0.11558533290008934,0.0,0.35239479999060375
1768963286.1368034,0.5806169190643042,0.11913022284573119,0.0,0.3574947999904616
1768963286.1869829,0.5901628953355417,0.12272384379424713,0.0,0.3625947999903195
1768963286.2368197,0.6091992454700113,0.13005690355532903,0.0,0.37279479999003506
1768963286.2867773,0.6186891241988526,0.13379615163542394,0.0,0.3778947999898933
